age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,claim_month,claim_weekday,claim_year,zip_region,claim_to_price,injury_share,claim_to_income,premium_to_income,claim_to_deductible,fraud_reported
47.0,M,0.0,90,61636.8,1,0,Own,Local,1,0.0,65,Phone,0,12.0,Compact,19001.26733,other,15367.20843,5691.64524,500,1564.43,9.175115416,2,12.0,3.0,2023.0,8,0.8087464989731953,0.3703760032640895,0.24931872565984414,0.02538142797767922,30.734416798531168,0
46.0,F,0.0,90,61227.2,1,1,Own,Highway,1,0.0,13,Phone,1,6.0,Large,32823.14855,red,19304.13897,4129.374576,1000,1235.14,10.27243027,6,3.0,4.0,2024.0,8,0.5881257533842491,0.21391135767326527,0.3152869798012111,0.020173060338866174,19.30413895069586,1
34.0,F,0.0,43,56411.2,0,1,Own,Parking Lot,0,0.0,76,Phone,1,4.0,Medium,25616.63447,red,21377.26022,1992.682102,1000,1310.8,8.009883617,7,10.0,1.0,2023.0,1,0.8345069780419712,0.09321503697852189,0.37895418320512675,0.023236520406883093,21.37726019862274,0
59.0,F,1.0,74,65246.4,1,0,Own,Highway,0,1.0,99,Phone,0,7.0,Compact,23644.14545,white,21254.42483,8084.210459,1000,1436.79,8.813009693,4,6.0,6.0,2023.0,8,0.8989297106993169,0.3803542332140185,0.32575628432640336,0.022020985065505205,21.254424808745576,1
60.0,F,0.0,76,65507.2,1,1,Own,Highway,0,1.0,0,Phone,1,3.0,Compact,33935.84299,blue,49266.63724,6339.239588,1000,1200.09,10.18162844,0,6.0,6.0,2023.0,1,1.4517581677009121,0.12867205766429796,0.7520797292396548,0.018319970934213035,49.26663719073336,1
53.0,F,1.0,84,63539.2,1,1,Rent,Local,2,0.0,23,Phone,1,2.0,Large,8446.194316,blue,4243.822653,4380.814356,1000,988.93,9.634489163,4,8.0,6.0,2023.0,1,0.5024538263888015,1.0322802607858457,0.06679062142635113,0.015564092717321527,4.243822648756177,1
58.0,F,0.0,58,159411.2,1,1,Own,Parking Lot,0,0.0,0,Phone,1,5.0,Compact,13519.06885,blue,20562.05994,6986.042222,1000,840.95,8.033285329,7,4.0,3.0,2024.0,8,1.5209671735993142,0.33975400529156546,0.12898754880379176,0.005275350790877458,20.56205991943794,0
35.0,M,1.0,91,159411.2,1,1,Own,Local,0,0.0,7,Phone,0,8.0,Large,12715.32026,blue,22652.90056,5172.215988,1000,1503.21,6.797688914,2,2.0,6.0,2024.0,2,1.7815438459289308,0.22832466747788857,0.14210356963537,0.009429764031577267,22.652900537347097,0
37.0,M,0.0,86,159411.2,0,1,Own,Local,0,0.0,100,Phone,1,4.0,Medium,63308.26785,blue,14531.21833,4189.313398,1000,1722.5,9.803175907,3,9.0,6.0,2023.0,2,0.22953113113440632,0.28829746429883163,0.09115556704866937,0.01080538883082992,14.53121831546878,0
35.0,F,1.0,85,159411.2,1,1,Own,Parking Lot,0,1.0,1,Phone,1,4.0,Compact,71711.90509,gray,11578.99365,4709.179271,1000,1280.88,8.825008979,3,2.0,3.0,2023.0,2,0.1614654308138467,0.4067002204974263,0.07263601083190743,0.008035069054068754,11.578993638421007,0
50.0,M,1.0,45,79776.0,1,1,Own,Highway,0,0.0,98,Phone,1,8.0,Medium,34190.91381,red,28611.83789,5209.210122,1000,1436.79,10.11063386,1,12.0,6.0,2024.0,1,0.8368257733080804,0.1820648551779536,0.3586521997799006,0.01801030385055643,28.61183786138816,0
46.0,M,0.0,78,79776.0,0,1,Rent,Highway,0,0.0,16,Phone,1,4.0,Large,19251.33932,gray,30684.70351,3978.837422,500,1383.49,10.92336241,3,1.0,0.0,2023.0,2,1.593899676191781,0.12966843302147754,0.38463577403749705,0.01734218311249822,61.369406897261186,0
30.0,F,1.0,85,79776.0,0,1,Rent,Parking Lot,0,0.0,99,Phone,0,6.0,Medium,10874.5627,silver,44140.91329,2748.094493,500,951.56,8.824561845,1,4.0,0.0,2023.0,8,4.059097777415996,0.062257309333024514,0.5533106860389928,0.011927898114571702,88.28182640343634,0
49.0,F,1.0,88,62289.6,1,0,Rent,Parking Lot,3,0.0,22,Phone,1,8.0,Compact,11342.75019,other,56518.39776,2871.794548,1000,1361.45,11.07071257,3,7.0,5.0,2024.0,2,4.982777263740234,0.05081167658262342,0.9073488633590945,0.021856778659329057,56.518397703481604,0
67.0,M,1.0,72,67249.6,1,1,Rent,Parking Lot,0,0.0,59,Phone,1,4.0,Compact,29715.70671,silver,24548.40127,2514.391818,2000,1101.83,9.884277618,3,11.0,5.0,2024.0,8,0.8261086134933754,0.10242588876736144,0.3650341603464551,0.016384186671498654,12.274200628862898,1
41.0,F,1.0,39,79776.0,1,1,Rent,Local,0,0.0,44,Phone,0,7.0,Large,55731.80997,red,20439.727,7251.720639,1000,1722.5,9.957542447,2,4.0,1.0,2023.0,2,0.36675153759829066,0.3547855917373659,0.2562139866594438,0.021591706778710494,20.439726979560273,0
40.0,F,1.0,63,79776.0,0,1,Own,Highway,0,0.0,68,Phone,1,6.0,Large,34091.18488,red,8087.276681,4205.574822,2000,1453.61,8.603190867,4,9.0,5.0,2024.0,2,0.23722486353084407,0.5200236108355764,0.10137480797355879,0.018221144203542154,4.043638338478181,0
60.0,M,1.0,78,79776.0,1,1,Rent,Local,0,0.0,78,Phone,1,2.0,Large,63660.807,silver,40395.11622,5630.301402,1000,1248.05,11.19389197,2,2.0,6.0,2024.0,2,0.6345366658541647,0.13938074521674487,0.5063567516482859,0.01564442940213041,40.39511617960489,0
60.0,F,0.0,82,79776.0,0,1,Own,Parking Lot,1,0.0,5,Phone,1,8.0,Large,19914.8626,black,10875.01554,5749.817714,1000,1347.04,9.678812995,2,12.0,4.0,2023.0,2,0.5460753487424977,0.5287181146843015,0.13631938853619738,0.01688527878037398,10.875015529124985,0
37.0,M,1.0,71,79776.0,1,1,Own,Highway,2,1.0,88,Phone,0,3.0,Medium,19657.04594,black,22866.78888,9301.747477,500,1383.49,7.867464634,6,7.0,2.0,2024.0,1,1.163287146432579,0.40677978553992844,0.28663744584478246,0.01734218311249822,45.733577668532845,0
65.0,M,1.0,41,79776.0,0,1,Rent,Local,0,0.0,39,Phone,1,6.0,Large,12562.97779,white,13387.28916,6149.774823,2000,1356.92,8.497595528,6,4.0,2.0,2023.0,5,1.0656143298757186,0.45937416821589183,0.16781098525662091,0.017009125551331116,6.693644576653178,0
43.0,M,0.0,77,30188.8,1,1,Own,Local,0,0.0,5,Phone,0,4.0,Compact,5103.742711,silver,32645.38062,5604.170987,1000,1060.74,9.303787669,3,3.0,1.0,2024.0,2,6.396360957468265,0.17166811599050463,1.0813739075060496,0.035136871951348285,32.645380587354616,1
45.0,M,0.0,76,30915.2,1,1,Own,Highway,0,0.0,30,Phone,0,1.0,Medium,15669.42338,gray,31841.39122,5770.045661,500,951.56,9.114391107,7,10.0,4.0,2023.0,5,2.0320716624843618,0.18121210913656768,1.0299590886997347,0.030779681191427526,63.68278231263444,1
51.0,M,0.0,83,62896.0,1,1,Rent,Local,0,0.0,1,Phone,1,7.0,Compact,7866.812152,other,19286.54108,5927.740083,1000,1200.09,7.704687332,1,9.0,6.0,2023.0,8,2.4516336102731393,0.30735112419093497,0.3066417749887649,0.019080545662377883,19.286541060713457,0
36.0,M,0.0,73,57323.2,0,1,Own,Local,0,0.0,21,Phone,0,7.0,Large,21992.33182,silver,7103.280852,6257.268996,1000,988.93,8.047944447,4,5.0,6.0,2023.0,1,0.322988981332904,0.8808984362989539,0.1239163349547144,0.017251828229804828,7.103280844896719,0
56.0,M,1.0,74,64408.0,1,1,Rent,Parking Lot,0,0.0,100,Phone,0,4.0,Medium,23718.30458,other,17543.67092,10153.4418,1000,840.95,6.107382361,3,6.0,3.0,2024.0,2,0.7396680003027574,0.578752408530771,0.27238341385740306,0.013056607874595446,17.54367090245633,0
41.0,M,1.0,84,59433.6,0,1,Own,Local,0,0.0,12,Phone,0,5.0,Medium,6839.016236,blue,23171.06036,3511.437516,1000,1503.21,9.504784049,4,3.0,2.0,2023.0,8,3.388069213031172,0.15154410118883554,0.3898646617336008,0.025292258923819318,23.17106033682894,0
34.0,M,1.0,72,56400.0,1,1,Own,Parking Lot,0,1.0,31,Phone,0,4.0,Medium,16615.80315,gray,15539.5881,5665.90183,1000,1310.8,8.778804662,5,6.0,6.0,2023.0,8,0.9352294294040653,0.36461081163633857,0.27552461169724246,0.023241134751360974,15.539588084460412,0
34.0,M,1.0,87,56444.8,1,0,Own,Parking Lot,0,0.0,52,Phone,0,9.0,Compact,13532.9809,gray,16403.01662,5896.12137,1000,1060.74,8.233777343,2,5.0,4.0,2024.0,8,1.2120771277219433,0.3594534777494206,0.29060279458354704,0.018792519416867583,16.40301660359698,1
56.0,F,1.0,85,64416.0,1,1,Own,Parking Lot,0,1.0,0,Phone,1,2.0,Compact,13079.65564,other,30407.86687,3689.237639,2000,1188.51,8.052398937,3,11.0,6.0,2024.0,2,2.3248216699744226,0.12132510493586868,0.47205456516281585,0.018450540238163646,15.203933427398033,1
41.0,F,1.0,83,59401.6,0,0,Own,Local,0,0.0,100,Phone,0,2.0,Compact,35061.32788,blue,17663.62928,3123.493399,2000,1101.83,9.506728408,3,4.0,4.0,2023.0,5,0.503792364623248,0.17683191541841325,0.2973594866081493,0.018548826967311506,8.831814635584093,0
36.0,M,1.0,59,57336.0,1,1,Rent,Local,1,0.0,28,Phone,1,4.0,Large,25762.29577,white,23219.10035,2748.00944,1000,1503.21,11.12497321,4,3.0,5.0,2024.0,2,0.9012822675585141,0.11835124524459228,0.40496547281978224,0.026217559647931186,23.2191003267809,0
51.0,M,1.0,82,82908.8,0,1,Own,Local,0,0.0,39,Phone,0,2.0,Large,20782.42583,black,13005.75713,6101.237816,1000,1722.5,8.506290241,5,9.0,0.0,2023.0,8,0.6258055356848683,0.4691182339132979,0.1568682350949855,0.020775840441294824,13.005757116994243,0
32.0,M,1.0,65,55457.6,1,1,Own,Local,1,0.0,74,Phone,1,4.0,Medium,8565.203175,black,20026.62496,10486.74585,500,1672.88,9.583692685,4,11.0,3.0,2024.0,5,2.338137759080287,0.5236401975081656,0.3611159689499525,0.030165026975019386,40.0532498398935,1
41.0,M,1.0,83,82908.8,1,1,Rent,Parking Lot,0,0.0,51,Phone,0,5.0,Compact,38659.68696,red,15771.76772,1843.014895,1000,1280.88,10.09204064,4,5.0,2.0,2023.0,8,0.4079641859467358,0.1168553156248959,0.19023032199006343,0.015449264734075888,15.771767704228232,0
47.0,M,0.0,63,82908.8,1,0,Rent,Local,0,0.0,29,Phone,1,5.0,Compact,4334.01484,white,10540.47704,8706.075349,500,722.66,8.310544507,4,2.0,1.0,2024.0,8,2.43203528983947,0.8259659705282214,0.1271333928349327,0.008716324443138529,21.08095403783809,0
50.0,F,1.0,77,82908.8,1,1,Own,Local,1,0.0,75,Phone,0,4.0,Large,27137.99188,other,5530.218693,5194.016189,1000,1235.14,9.21019234,3,3.0,6.0,2024.0,8,0.20378142632107746,0.9392062911789072,0.06670243319084702,0.01489757420183506,5.530218687469781,0
46.0,M,1.0,65,61232.0,1,0,Own,Parking Lot,3,0.0,52,Phone,1,5.0,Large,21886.72757,red,10484.06227,3586.366487,1000,1060.74,8.304208536,4,8.0,6.0,2023.0,1,0.4790146099269506,0.34207794596186825,0.17121868091567777,0.017323295008862632,10.484062259515937,0
57.0,M,1.0,79,64708.8,0,0,Rent,Local,0,0.0,47,Phone,1,3.0,Compact,18614.6317,blue,21022.37593,4679.884725,500,951.56,8.909251519,3,4.0,1.0,2024.0,2,1.1293468636755595,0.2226144533025381,0.3248766153857763,0.014705264198768863,42.04475177591049,0
35.0,F,1.0,69,82908.8,1,1,Own,Parking Lot,0,1.0,9,Phone,1,6.0,Large,16412.57916,red,25314.37515,2054.155224,500,1093.83,10.00264511,3,7.0,3.0,2024.0,8,1.5423764236977866,0.08114580003444621,0.3053279645790878,0.013193171291669966,50.6287501987425,0
39.0,M,1.0,87,82908.8,0,0,Own,Local,0,0.0,1,Phone,1,4.0,Medium,10683.26765,black,32938.50134,10639.02556,1000,1331.94,9.471003637,0,9.0,4.0,2024.0,8,3.083186007879978,0.3229966491146073,0.3972859496169613,0.016065122158129594,32.9385013070615,0
47.0,F,0.0,86,82908.8,1,1,Rent,Local,0,1.0,86,Phone,0,1.0,Compact,16520.74542,silver,16279.9853,5540.524558,1000,1361.45,9.524066284,3,5.0,1.0,2024.0,8,0.9854268003734286,0.3403273685793606,0.19636016080082744,0.016421055424557816,16.279985283720016,0
30.0,F,0.0,47,54427.2,0,0,Own,Local,0,0.0,49,Phone,1,5.0,Compact,11481.10917,other,35057.7849,7129.671591,1000,1722.5,9.152439315,6,8.0,1.0,2023.0,5,3.0535189917496863,0.203369140723909,0.6441225140987572,0.03164777905106918,35.057784864942214,0
32.0,F,1.0,94,55451.2,0,1,Rent,Local,0,0.0,38,Phone,1,9.0,Compact,14550.41657,white,6899.118041,4604.376987,1000,1248.05,9.181342283,5,5.0,2.0,2024.0,8,0.4741526132489173,0.6673863179278531,0.12441783118986753,0.02250717748177664,6.899118034100882,1
57.0,F,1.0,49,82908.8,1,0,Own,Local,0,0.0,49,Phone,1,7.0,Compact,20886.37158,black,25842.80412,5327.331995,500,722.66,9.557051689,8,8.0,6.0,2024.0,2,1.2373046232457527,0.20614372844589962,0.3117015819754755,0.008716324443138529,51.68560813662879,0
48.0,M,1.0,80,61950.4,1,0,Own,Highway,0,0.0,3,Phone,1,5.0,Large,26218.22116,white,23711.47485,8377.907579,1000,1310.8,9.564796542,5,12.0,3.0,2023.0,1,0.9043891538023631,0.35332713935534354,0.3827493422095297,0.021158862573588566,23.711474826288523,1
33.0,M,1.0,71,55931.2,1,1,Rent,Local,0,0.0,8,Phone,1,5.0,Large,32980.94574,white,16313.38689,2791.655861,1000,988.93,8.867491566,2,9.0,3.0,2024.0,8,0.49463065789893773,0.17112668752680293,0.29166881614748713,0.01768118688643045,16.313386873686614,0
48.0,M,0.0,74,82908.8,0,1,Own,Local,0,0.0,34,Phone,0,2.0,Medium,25110.33993,white,24899.13676,3043.425895,500,1672.88,8.059035689,4,4.0,0.0,2024.0,2,0.9915889959442861,0.12223017706248261,0.3003195892317786,0.02017735149923558,49.798273420403454,0
39.0,M,1.0,80,82908.8,1,0,Rent,Local,2,0.0,51,Phone,1,5.0,Medium,16651.02401,gray,23443.05021,6384.948596,500,722.66,8.45182184,3,11.0,0.0,2023.0,5,1.407904414437998,0.27235997613501844,0.282757080185906,0.008716324443138529,46.886100326227805,0
48.0,M,1.0,85,82908.8,0,1,Rent,Local,0,0.0,58,Phone,0,5.0,Medium,32346.73631,blue,27912.7933,4498.19337,1000,1235.14,7.674805005,3,11.0,4.0,2024.0,1,0.8629245631346069,0.16115167412638878,0.33666864433767385,0.01489757420183506,27.912793272087207,0
46.0,F,1.0,76,31251.2,1,1,Rent,Highway,0,0.0,50,Phone,1,5.0,Large,12164.55181,blue,25055.29082,5313.40671,1000,1060.74,8.139447364,1,12.0,1.0,2023.0,0,2.059696995769571,0.2120672534978755,0.8017385194551973,0.033942376611651955,25.055290794944707,1
44.0,M,0.0,71,60552.0,1,1,Rent,Local,0,1.0,21,Phone,1,4.0,Medium,8629.019638,white,17122.43837,5152.105409,500,951.56,7.206060464,2,11.0,5.0,2023.0,5,1.984285479269611,0.300897880159758,0.28277246614013124,0.015714757563487336,34.24487667151025,0
32.0,F,1.0,63,25468.8,1,1,Own,Local,0,0.0,17,Phone,0,5.0,Large,37405.80613,gray,56468.6306,2926.199497,1000,1200.09,8.606499006,4,12.0,6.0,2023.0,8,1.5096220731679866,0.05181991250462837,2.217168873201047,0.04712000565212652,56.46863054353137,1
43.0,F,1.0,82,87097.6,1,1,Own,Parking Lot,3,0.0,0,Phone,1,7.0,Medium,13197.18778,other,41107.85272,5051.061871,1000,988.93,7.123126935,6,7.0,1.0,2024.0,8,3.1148948853469376,0.12287340584976987,0.47197457472453924,0.0113542738260141,41.10785267889215,0
66.0,M,1.0,85,25468.8,1,1,Own,Highway,1,0.0,36,Phone,0,7.0,Compact,26415.06806,silver,23835.69077,9092.766276,1000,1331.94,9.762773392,4,6.0,0.0,2023.0,5,0.9023520482686823,0.38147693571620045,0.9358780456505262,0.05229692800397754,23.83569074616431,1
43.0,M,1.0,86,25468.8,1,0,Own,Highway,0,0.0,65,Phone,1,3.0,Medium,23149.12639,gray,38575.64954,5141.326417,2000,1101.83,9.277319963,3,8.0,4.0,2024.0,1,1.666397638011842,0.13327906278118684,1.514623756850946,0.04326195187667805,19.287824760356084,1
57.0,M,1.0,78,87097.6,0,1,Own,Local,0,0.0,99,Phone,1,4.0,Medium,15991.69903,black,26252.11357,5617.922326,1000,840.95,10.67972175,0,10.0,0.0,2024.0,1,1.6416087821006466,0.213998858065507,0.3014102979840844,0.00965526030556921,26.25211354374789,0
44.0,F,0.0,84,60563.2,1,1,Own,Highway,1,0.0,61,Phone,0,4.0,Large,16648.7841,blue,11265.97108,5743.664318,500,1564.43,8.170103825,1,11.0,3.0,2023.0,8,0.6766843159028841,0.5098241666611997,0.1860200762148298,0.02583136293944456,22.531942114936115,0
67.0,F,0.0,78,67275.2,1,1,Own,Parking Lot,0,0.0,14,Phone,0,6.0,Compact,22448.7703,black,46589.83058,2546.034586,1000,1280.88,8.638530022,3,1.0,5.0,2023.0,8,2.0753845290993342,0.05464786100849891,0.6925260806256612,0.01903940828092612,46.58983053341017,0
57.0,F,1.0,77,64684.8,1,0,Rent,Local,1,0.0,23,Phone,1,3.0,Compact,19432.30383,other,17283.86396,6365.126289,1000,1310.8,8.641450747,5,7.0,4.0,2024.0,1,0.8894397756599176,0.3682698673955387,0.2672013202442119,0.020264420698212493,17.283863942716135,0
46.0,M,1.0,78,61248.0,1,0,Own,Local,0,1.0,51,Phone,0,6.0,Large,13982.24462,other,49503.3369,6077.449243,500,951.56,9.278966111,4,12.0,5.0,2023.0,1,3.5404427716599023,0.12276847629795298,0.8082441369382144,0.015536180772996077,99.00667360198666,0
61.0,F,1.0,84,65788.8,1,1,Rent,Parking Lot,0,0.0,100,Phone,0,2.0,Compact,55602.57344,black,26828.20228,5180.298993,500,1533.71,8.779329777,2,11.0,3.0,2023.0,8,0.4824992913046994,0.19309154369499962,0.4077928504485902,0.02331263072098423,53.65640445268719,0
38.0,M,1.0,82,58209.6,1,0,Rent,Parking Lot,0,0.0,72,Phone,1,8.0,Compact,36220.1464,gray,12807.26827,7903.607106,1000,1200.09,8.73546898,6,5.0,6.0,2023.0,5,0.3535951547022573,0.6171188842742091,0.2200198639018303,0.02061670239925001,12.807268257192732,0
59.0,F,0.0,86,65259.2,1,0,Own,Parking Lot,0,0.0,13,Phone,0,7.0,Large,26333.16913,red,14383.02869,4962.185891,500,1093.83,7.427101419,4,12.0,3.0,2024.0,1,0.5461943687236632,0.34500285006766523,0.22039848312237356,0.016761314879484252,28.766057322467883,0
38.0,F,1.0,89,58168.0,1,0,Rent,Local,0,0.0,3,Phone,0,3.0,Compact,7306.342726,blue,14431.92076,2195.634956,1000,1331.94,9.396651309,0,5.0,6.0,2023.0,8,1.9752592095999004,0.15213740377049176,0.24810756360459177,0.022898157061908644,14.43192074556808,0
37.0,M,1.0,68,57796.8,0,1,Own,Local,0,1.0,45,Phone,0,8.0,Large,14119.4643,red,37384.03733,23903.36625,1000,840.95,10.24659699,4,12.0,5.0,2023.0,8,2.647695162723157,0.63940034187208,0.6468184627756758,0.01455011350084174,37.384037292615965,1
44.0,M,1.0,83,60552.0,1,1,Own,Highway,0,0.0,61,Phone,1,2.0,Medium,4175.194283,black,25605.21944,3191.585898,1000,1722.5,10.24518048,6,11.0,6.0,2024.0,1,6.132701306409434,0.12464591078213988,0.422863314829851,0.02844662438848516,25.60521941439478,0
36.0,F,0.0,72,57340.8,1,1,Rent,Local,0,0.0,51,Phone,1,5.0,Compact,17107.26798,other,20078.30038,7383.865516,2000,1453.61,9.671275691,4,4.0,0.0,2024.0,5,1.1736707697745627,0.36775351378781623,0.3501573117160877,0.025350361347847423,10.039150184980425,0
37.0,F,0.0,89,87097.6,1,1,Rent,Local,1,0.0,10,Phone,0,5.0,Compact,30482.24695,gray,43292.93153,4346.152959,500,1672.88,11.00424724,2,7.0,1.0,2023.0,5,1.420267068880883,0.10038943553378749,0.49706227874824266,0.01920695863009765,86.58586288682828,0
74.0,M,1.0,80,68859.2,1,1,Rent,Local,0,0.0,20,Phone,1,4.0,Medium,8253.650807,other,15175.13541,5137.927471,500,1564.43,10.63258979,4,9.0,1.0,2024.0,8,1.8385967328895507,0.3385753953322664,0.22037920001655006,0.022719259009359404,30.35027075929946,0
39.0,M,0.0,74,25468.8,1,0,Rent,Parking Lot,0,0.0,98,Phone,0,3.0,Compact,13053.75399,silver,8127.61215,2745.939512,500,722.66,8.978306847,5,11.0,0.0,2024.0,2,0.6226264226829797,0.337853167816595,0.3191203413463092,0.028374324662788417,16.255224267489552,1
41.0,F,1.0,79,59417.6,1,0,Rent,Local,1,0.0,44,Phone,0,3.0,Medium,33237.45521,gray,20315.8282,3287.546341,500,951.56,9.048633907,2,3.0,6.0,2024.0,5,0.6112329620613204,0.16182192074444587,0.3419160013137199,0.0160147834982225,40.63165631873669,0
44.0,F,0.0,84,25468.8,1,1,Rent,Highway,0,0.0,93,Phone,0,5.0,Compact,18490.75044,red,10760.64444,2026.384479,1000,1200.09,8.069519839,2,10.0,5.0,2024.0,8,0.5819474160518741,0.18831441649341268,0.42250300130267215,0.04712000565212652,10.760644429239356,1
61.0,M,1.0,84,25468.8,1,1,Own,Parking Lot,1,0.0,67,Phone,1,5.0,Medium,19610.03166,silver,45935.37098,7657.283797,1000,1722.5,10.91087376,3,11.0,4.0,2024.0,8,2.3424424689407948,0.16669689682417588,1.8035938473032262,0.06763176906381016,45.93537093406463,1
30.0,M,0.0,79,54432.0,0,0,Rent,Local,0,0.0,98,Phone,1,7.0,Compact,20288.92537,gray,26368.88665,4806.035966,500,944.03,7.556842596,6,11.0,3.0,2023.0,8,1.2996689655968867,0.18226161876340496,0.48443721798786676,0.017343290711027644,52.73777319452446,0
37.0,F,1.0,83,57782.4,0,1,Own,Local,0,1.0,50,Phone,0,4.0,Compact,8235.525878,black,38577.7979,4407.91244,1000,1248.05,8.920362252,3,6.0,6.0,2024.0,2,4.6843150597547885,0.11426034350928413,0.6676392448103983,0.021599137453245293,38.5777978614222,1
73.0,F,1.0,71,68644.8,1,1,Rent,Parking Lot,0,0.0,30,Phone,1,4.0,Large,23664.72342,other,22641.78549,7054.614019,1000,1280.88,7.830974471,5,11.0,2.0,2024.0,8,0.9567737212558229,0.3115749869551664,0.3298397764968382,0.018659534298028992,22.64178546735821,0
74.0,F,1.0,86,68852.8,1,1,Own,Local,0,0.0,3,Phone,0,2.0,Compact,9053.087783,blue,30099.09063,5760.36875,1000,1060.74,9.71508596,2,12.0,2.0,2024.0,8,3.324731997318717,0.19138015897620558,0.4371512942039082,0.015405909418129606,30.099090599900908,0
48.0,M,0.0,92,61948.8,0,1,Own,Local,0,1.0,1,Phone,0,3.0,Large,26423.44057,black,14891.52426,3625.564637,500,951.56,8.495749257,3,8.0,1.0,2023.0,5,0.5635724923855526,0.24346497869899955,0.2403843861343499,0.0153604266746836,29.783048460433903,0
33.0,F,1.0,65,55952.0,1,0,Rent,Local,0,1.0,26,Phone,1,6.0,Medium,21806.46745,black,16504.51184,6689.96361,500,1533.71,10.32600732,2,9.0,6.0,2024.0,2,0.7568631589268777,0.4053415014299907,0.2949762625054515,0.027411173862821506,33.00902361398195,0
30.0,F,0.0,59,54441.6,0,0,Own,Highway,1,0.0,0,Phone,1,5.0,Compact,34471.82312,gray,39771.29014,4673.187736,1000,1331.94,8.318181322,2,11.0,0.0,2023.0,2,1.1537332969131997,0.11750153740128327,0.7305312507213136,0.024465482277808415,39.771290100228704,0
46.0,F,1.0,68,61268.8,1,1,Own,Parking Lot,0,0.0,0,Phone,0,6.0,Medium,19989.72143,silver,20083.51208,7022.271819,1000,1361.45,9.9478165,5,2.0,6.0,2023.0,2,1.0046919437733908,0.3496535760616997,0.32779346224623634,0.022220934635210403,20.083512059916487,0
40.0,F,1.0,76,59060.8,0,1,Own,Local,0,0.0,50,Phone,0,5.0,Large,32488.74306,blue,28574.57159,1217.669766,1000,840.95,9.258916137,4,6.0,2.0,2024.0,5,0.8795222251703965,0.042613754054794784,0.48381619601353487,0.014238716712028305,28.57457156142543,0
60.0,M,1.0,66,25468.8,0,1,Rent,Parking Lot,0,0.0,61,Phone,0,6.0,Compact,52364.1875,blue,8178.138977,7574.268117,2000,1453.61,8.708590625,4,2.0,0.0,2024.0,8,0.1561780936034541,0.9261603571882953,0.3211042128674651,0.05707414561906826,4.089069486455465,1
79.0,F,1.0,76,69892.8,1,1,Rent,Local,0,1.0,14,Phone,0,0.0,Large,9205.018769,other,19696.37986,3483.072412,500,722.66,9.968227898,6,4.0,4.0,2023.0,5,2.139743584683641,0.17683820258242935,0.2818084246119514,0.010339548565655696,39.39275964121448,0
54.0,M,1.0,67,63801.6,1,0,Own,Parking Lot,0,0.0,43,Phone,1,3.0,Compact,18848.73127,blue,17377.90229,6156.404645,500,1383.49,11.37726169,7,1.0,0.0,2024.0,1,0.921966685192071,0.3542662711476054,0.2723740829340899,0.02168425243220101,34.755804510488396,1
58.0,F,1.0,88,87097.6,1,1,Rent,Parking Lot,2,0.0,70,Phone,1,6.0,Large,30490.9917,silver,29998.14846,9615.605452,1000,766.19,8.780937799,4,5.0,6.0,2024.0,8,0.9838364312373665,0.3205399648081967,0.34441992040717057,0.008796912888428649,29.99814843000185,0
